store_nbr,item_nbr,unit_sales,cluster
30,409904,7.0,0
30,410257,2.0,0
30,410866,5.0,0
30,411487,1.0,0
30,411555,1.0,0
30,414305,2.0,0
30,414353,2.0,0
30,414421,2.0,0
30,414426,2.0,0
30,414454,1.0,0
30,414620,3.0,0
30,414621,4.0,0
30,414750,2.0,0
30,414888,1.0,0
30,417763,3.0,0
30,417835,1.0,0
30,418026,1.0,0
30,421066,1.0,0
30,422452,1.0,0
30,426155,4.0,0
30,428054,6.0,0
30,452078,3.0,0
30,454414,2.0,0
30,454416,4.0,0
30,454589,3.0,0
30,454596,1.0,0
30,457471,4.0,0
30,457556,2.0,0
30,457727,1.0,0
30,457928,12.593,0
30,458029,2.0,0
30,459762,1.0,0
30,463901,3.0,0
30,464263,11.0,0
30,464302,2.0,0
30,464333,1.0,0
30,464339,1.0,0
30,464374,4.0,0
30,464906,2.0,0
30,467808,9.0,0
30,467887,2.0,0
30,470624,2.0,0
30,470762,2.0,0
30,471980,3.0,0
30,471985,1.0,0
30,502067,1.0,0
30,502227,1.0,0
30,502331,25.0,3
30,507457,6.0,0
30,507870,2.0,0
30,507927,1.0,0
30,510054,9.0,0
30,510055,1.0,0
30,511172,2.0,0
30,511397,3.0,0
30,513853,1.0,0
30,513855,2.0,0
30,514149,5.0,0
30,514172,5.0,0
30,514242,9.0,0
30,514327,5.0,0
30,514444,4.0,0
30,514446,1.0,0
30,514597,4.0,0
30,517905,3.0,0
30,522383,1.0,0
30,522721,3.0,0
30,551893,3.0,0
30,554049,2.0,0
30,554144,1.0,0
30,554145,3.0,0
30,557256,3.0,0
30,557257,1.0,0
30,557285,2.0,0
30,557289,3.0,0
30,557408,5.0,0
30,557810,2.0,0
30,559493,25.0,3
30,559494,5.0,0
30,559870,7.0,0
30,559873,10.0,0
30,564110,6.0,0
30,564272,4.0,0
30,564274,2.0,0
30,564287,21.0,3
30,564288,9.0,0
30,564533,5.0,0
30,564534,1.0,0
30,567588,3.0,0
30,567623,3.0,0
30,567750,1.0,0
30,568133,3.0,0
30,570917,4.0,0
30,570922,3.0,0
30,573832,2.0,0
30,574898,1.0,0
30,575863,1.0,0
30,577740,4.0,0
30,577741,2.0,0
30,577743,2.0,0
30,578097,4.0,0
30,580929,3.0,0
30,581078,6.0,0
30,583975,8.79,0
30,583977,2.342,0
30,583978,3.735,0
30,584030,1.783,0
30,584103,4.093,0
30,584123,2.173,0
30,584125,3.206,0
30,586823,1.0,0
30,586911,1.0,0
30,587069,9.0,0
30,587157,13.207,0
30,598414,2.0,0
30,603255,1.0,0
30,608035,4.0,0
30,617113,1.0,0
30,619965,1.0,0
30,621300,7.0,0
30,627263,4.0,0
30,633977,4.05,0
30,637016,1.0,0
30,638240,3.0,0
30,638977,22.0,3
30,641042,6.0,0
30,648313,5.0,0
30,651326,4.0,0
30,651525,5.0,0
30,655427,4.0,0
30,655840,2.0,0
30,657869,2.0,0
30,658609,1.0,0
30,663084,4.0,0
30,664539,2.0,0
30,664545,3.0,0
30,668752,3.0,0
30,668754,5.0,0
30,671039,5.0,0
30,671051,2.0,0
30,671062,1.0,0
30,671066,2.0,0
30,671076,2.0,0
30,683721,1.0,0
30,683722,1.0,0
30,692531,8.0,0
30,698642,10.0,0
30,698643,2.0,0
30,700609,1.0,0
30,700610,3.0,0
30,716241,2.0,0
30,716242,1.0,0
30,716250,4.0,0
30,723184,3.0,0
30,724360,1.0,0
30,724498,3.0,0
30,736128,5.0,0
30,738219,3.0,0
30,740713,3.0,0
30,740714,1.0,0
30,749421,13.0,0
30,749720,1.0,0
30,750856,1.0,0
30,750857,5.0,0
30,757888,15.0,0
30,757889,3.0,0
30,759651,2.0,0
30,759694,2.0,0
30,759890,1.0,0
30,759893,10.0,0
30,759894,4.0,0
30,760319,22.253,3
30,765517,2.0,0
30,765519,3.0,0
30,769312,6.0,0
30,769314,3.0,0
30,770449,6.0,0
30,770453,1.0,0
30,771156,2.0,0
30,783243,2.0,0
30,788172,3.0,0
30,793341,3.0,0
30,793345,5.0,0
30,793346,3.0,0
30,800958,8.0,0
30,801217,7.0,0
30,801934,4.0,0
30,802832,2.0,0
30,803101,1.0,0
30,804098,4.0,0
30,804503,4.0,0
30,804932,2.0,0
30,807493,26.0,3
30,812725,1.0,0
30,812726,6.0,0
30,812751,5.0,0
30,818590,1.0,0
30,819194,4.0,0
30,819227,1.751,0
30,820003,1.838,0
30,820006,2.973,0
30,828204,2.0,0
30,828630,10.0,0
30,828632,2.0,0
30,829658,1.0,0
30,830625,2.0,0
30,838216,5.0,0
30,838217,3.0,0
30,838408,2.0,0
30,838832,2.0,0
30,838844,16.0,0
30,838875,1.0,0
30,839362,25.0,3
30,839363,26.0,3
30,839367,1.0,0
30,841514,1.0,0
30,841570,1.0,0
30,841612,5.0,0
30,841614,1.0,0
30,841667,1.0,0
30,841841,6.0,0
30,841842,29.0,3
30,843459,1.0,0
30,843585,1.0,0
30,844017,4.0,0
30,844795,2.0,0
30,847859,8.0,0
30,847863,2.0,0
30,848765,1.0,0
30,849098,3.0,0
30,849142,4.0,0
30,850333,1.0,0
30,850460,5.0,0
30,851982,1.0,0
30,856687,50.0,3
30,859932,3.0,0
30,862454,12.0,0
30,864508,3.0,0
30,864510,5.0,0
30,864511,2.0,0
30,865147,7.0,0
30,866927,10.0,0
30,867850,4.0,0
30,868529,3.0,0
30,870544,3.0,0
30,870545,1.0,0
30,871421,8.0,0
30,872306,3.0,0
30,872308,2.0,0
30,872309,2.0,0
30,872310,2.0,0
30,872317,1.0,0
30,873687,1.0,0
30,876223,4.0,0
30,876224,8.0,0
30,876663,4.0,0
30,877513,5.0,0
30,881701,2.0,0
30,881912,1.0,0
30,882624,1.0,0
30,884878,1.0,0
30,885543,5.0,0
30,888763,2.0,0
30,890371,2.0,0
30,890372,12.0,0
30,902198,5.0,0
30,902200,1.0,0
30,902202,3.0,0
30,903285,27.489,3
30,903286,12.464,0
30,906980,5.0,0
30,907686,19.0,3
30,909361,1.0,0
30,911429,1.0,0
30,911871,2.0,0
30,915351,2.0,0
30,916887,14.0,0
30,926958,2.0,0
30,932281,2.0,0
30,938566,18.0,3
30,938567,14.0,0
30,938570,9.0,0
30,938574,2.0,0
30,938576,11.0,0
30,938657,4.0,0
30,938659,2.0,0
30,939129,5.0,0
30,939131,10.0,0
30,939661,2.0,0
30,939662,1.0,0
30,939663,6.0,0
30,940590,1.0,0
30,946671,1.0,0
30,949053,1.0,0
30,953562,1.0,0
30,953609,1.0,0
30,956011,1.0,0
30,956012,1.0,0
30,956014,3.0,0
30,958016,2.0,0
30,958514,1.0,0
30,959500,6.0,0
30,959502,2.0,0
30,962600,1.0,0
30,962601,1.0,0
30,977007,1.0,0
30,979195,8.0,0
30,979553,1.0,0
30,985824,2.0,0
30,987768,1.0,0
30,991331,2.0,0
30,1003679,2.0,0
30,1004550,2.0,0
30,1005463,2.0,0
30,1005464,1.0,0
30,1009539,1.0,0
30,1012473,12.0,0
30,1012787,1.0,0
30,1017349,6.049,0
30,1022053,2.0,0
30,1024975,5.0,0
30,1024976,1.0,0
30,1036320,2.0,0
30,1036689,5.0,0
30,1037845,1.0,0
30,1037846,2.0,0
30,1044592,3.0,0
30,1047394,5.0,0
30,1047395,1.0,0
30,1047396,4.0,0
30,1047679,6.0,0
30,1047681,2.0,0
30,1047690,1.0,0
30,1047705,4.0,0
30,1047707,3.0,0
30,1047717,1.0,0
30,1047733,2.0,0
30,1047734,1.0,0
30,1047735,4.0,0
30,1047743,7.0,0
30,1047756,7.0,0
30,1047773,4.0,0
30,1047774,4.0,0
30,1047775,5.0,0
30,1047786,4.0,0
30,1050142,2.0,0
30,1052563,2.0,0
30,1053944,3.0,0
30,1053945,2.0,0
30,1057033,2.0,0
30,1057498,5.0,0
30,1057515,2.0,0
30,1066901,12.0,0
30,1070962,2.0,0
30,1071928,3.0,0
30,1076065,2.0,0
30,1076335,2.0,0
30,1079214,2.0,0
30,1079220,5.0,0
30,1079257,1.0,0
30,1080756,1.0,0
30,1083152,9.0,0
30,1083196,4.0,0
30,1083517,2.0,0
30,1084437,16.0,0
30,1084881,8.0,0
30,1084882,1.0,0
30,1085486,1.0,0
30,1085686,13.0,0
30,1087269,3.0,0
30,1087467,4.0,0
30,1088002,3.0,0
30,1089044,4.0,0
30,1089045,3.0,0
30,1089046,6.0,0
30,1089163,1.0,0
30,1089820,1.0,0
30,1091368,8.0,0
30,1091369,3.0,0
30,1091370,2.0,0
30,1098624,17.0,0
30,1101724,6.0,0
30,1102268,3.0,0
30,1102971,3.0,0
30,1102975,1.0,0
30,1105212,1.0,0
30,1113872,1.0,0
31,103501,8.0,0
31,103520,1.0,0
31,103665,3.0,0
31,105576,12.0,0
31,105693,1.0,0
31,106716,4.0,0
31,108698,2.0,0
31,108786,12.0,0
31,108797,12.0,0
31,108952,2.0,0
31,111223,4.0,0
31,114790,8.0,0
31,114799,12.0,0
31,115267,5.0,0
31,115693,2.0,0
31,115720,11.0,0
31,115850,14.0,0
31,115891,3.0,0
31,115892,8.0,0
31,115893,4.0,0
31,115894,75.0,2
31,116017,34.0,3
31,116018,4.0,0
31,116279,3.0,0
31,119023,1.0,0
31,119024,6.0,0
31,119141,1.0,0
31,119187,1.0,0
31,119193,4.0,0
31,119624,5.0,0
31,121964,1.0,0
31,122425,8.0,0
31,123347,10.0,0
31,123601,3.0,0
31,123602,3.0,0
31,129296,11.0,0
31,129297,2.0,0
31,129635,3.0,0
31,153239,5.0,0
31,153267,28.0,3
31,153398,3.0,0
31,155500,29.0,3
31,155607,13.0,0
31,155610,1.0,0
31,155621,3.0,0
31,158680,1.0,0
31,158875,1.0,0
31,158956,6.0,0
31,159242,8.0,0
31,161288,1.0,0
31,162066,2.0,0
31,164036,2.0,0
31,164088,5.0,0
31,164647,7.0,0
31,165550,3.0,0
31,165551,2.0,0
31,165553,1.0,0
31,165594,52.0,3
31,165705,4.0,0
31,165988,12.0,0
31,168931,5.0,0
31,169028,3.0,0
31,171890,3.0,0
31,172184,3.0,0
31,172343,17.0,0
31,172995,2.0,0
31,173111,3.0,0
31,173113,1.0,0
31,176411,1.0,0
31,177395,5.0,0
31,179274,10.0,0
31,179579,3.0,0
31,179615,1.0,0
31,205381,6.0,0
31,205387,3.0,0
31,207857,5.0,0
31,208384,12.0,0
31,208426,2.0,0
31,208498,3.0,0
31,208514,3.0,0
31,209085,20.0,3
31,211203,12.0,0
31,211205,1.0,0
31,212552,12.0,0
31,213652,1.0,0
31,213788,4.0,0
31,214381,10.0,0
31,214859,13.0,0
31,214860,5.0,0
31,214862,2.0,0
31,215303,2.0,0
31,215331,7.0,0
31,215332,1.0,0
31,215352,89.0,2
31,215370,12.0,0
31,215896,1.0,0
31,218728,1.0,0
31,219147,6.0,0
31,219150,10.0,0
31,220432,35.0,3
31,221506,6.0,0
31,222879,30.0,3
31,222975,2.0,0
31,223068,1.0,0
31,223136,17.0,0
31,223434,13.0,0
31,224081,2.0,0
31,226857,1.0,0
31,227728,6.0,0
31,246052,10.0,0
31,250782,1.0,0
31,253103,4.0,0
31,253145,2.0,0
31,255161,13.0,0
31,255198,2.0,0
31,255199,3.0,0
31,257847,9.0,0
31,257848,5.0,0
31,258376,5.0,0
31,258395,3.0,0
31,258396,5.0,0
31,258537,1.0,0
31,260628,24.0,3
31,260893,1.0,0
31,261052,38.0,3
31,261053,4.0,0
31,261700,15.0,0
31,262358,1.0,0
31,262991,3.0,0
31,263583,1.0,0
31,264299,7.0,0
31,264305,19.0,3
31,264452,4.0,0
31,264751,1.0,0
31,264752,1.0,0
31,264753,4.0,0
31,265237,6.0,0
31,265254,46.0,3
31,265257,11.0,0
31,265279,6.0,0
31,265559,40.0,3
31,268440,3.0,0
31,268443,13.0,0
31,268446,8.0,0
31,268676,1.0,0
31,268834,2.0,0
31,269084,7.0,0
31,271478,9.0,0
31,273528,109.0,2
31,273859,1.0,0
31,275823,12.0,0
31,275826,5.0,0
31,278806,2.0,0
31,279125,5.0,0
31,302824,7.0,0
31,302952,1.0,0
31,302997,2.0,0
31,305074,2.0,0
31,305081,1.0,0
31,305234,9.0,0
31,305237,3.0,0
31,305341,3.0,0
31,305345,5.0,0
31,308085,4.0,0
31,308916,10.0,0
31,310647,3.0,0
31,311954,3.0,0
31,312113,4.0,0
31,312324,1.0,0
31,313641,1.0,0
31,314384,31.0,3
31,314393,18.0,3
31,314570,9.0,0
31,315176,58.0,3
31,315178,1.0,0
31,315221,2.0,0
31,315277,5.0,0
31,315279,1.0,0
31,315320,2.0,0
31,315322,8.0,0
31,315463,4.0,0
31,315474,10.0,0
31,315713,1.0,0
31,315753,2.0,0
31,318787,13.0,0
31,318847,9.0,0
31,318932,4.0,0
31,319093,2.0,0
31,319094,1.0,0
31,320681,2.0,0
31,320682,60.0,2
31,321798,2.0,0
31,322094,16.0,0
31,322095,4.0,0
31,323013,16.0,0
31,323921,10.0,0
31,329070,1.0,0
31,329071,3.0,0
31,329364,7.0,0
31,329365,2.0,0
31,329397,6.0,0
31,346065,4.0,0
31,346066,2.0,0
31,352513,4.0,0
31,354922,1.0,0
31,355090,3.0,0
31,355091,7.0,0
31,357961,24.0,3
31,357962,26.0,3
31,357996,1.0,0
31,358096,2.0,0
31,358134,15.0,0
31,358231,13.0,0
31,358232,1.0,0
31,358515,2.0,0
31,358561,2.0,0
31,358564,3.0,0
31,360703,1.0,0
31,362035,17.0,0
31,362548,5.0,0
31,363049,1.0,0
31,363868,4.0,0
31,363895,3.0,0
31,364413,29.0,3
31,364606,161.0,2
31,364738,5.0,0
31,364829,2.0,0
31,364832,2.0,0
31,364834,12.0,0
31,364865,1.0,0
31,365139,1.0,0
31,365140,1.0,0
31,368136,13.0,0
31,368140,20.0,3
31,368260,3.0,0
31,368419,2.0,0
31,368624,4.0,0
31,368628,2.0,0
31,371130,3.0,0
31,371437,19.0,3
31,371438,20.0,3
31,372924,5.0,0
31,373152,4.0,0
31,374464,1.0,0
31,378330,2.0,0
31,378332,4.0,0
31,401817,12.0,0
31,402174,4.0,0
31,402175,2.0,0
31,402299,23.0,3
31,404332,1.0,0
31,404333,5.0,0
31,405304,1.0,0
31,406965,2.0,0
31,407500,4.0,0
31,407533,1.0,0
31,407769,1.0,0
31,409738,6.0,0
31,409904,7.0,0
31,410866,1.0,0
31,411487,1.0,0
31,413557,3.0,0
31,413986,15.0,0
31,413987,6.0,0
31,414305,5.0,0
31,414353,34.0,3
31,414421,2.0,0
31,414425,1.0,0
31,414426,1.0,0
31,414620,12.0,0
31,414621,9.0,0
31,414623,1.0,0
31,414750,10.0,0
31,414752,5.0,0
31,417763,15.0,0
31,417835,2.0,0
31,418026,1.0,0
31,418235,1.0,0
31,420720,4.0,0
31,421066,7.0,0
31,422452,7.0,0
31,426155,3.0,0
31,428054,7.0,0
31,428488,23.0,3
31,452022,1.0,0
31,452078,6.0,0
31,452212,23.0,3
31,454414,3.0,0
31,454416,4.0,0
31,454426,1.0,0
31,454596,1.0,0
31,457471,3.0,0
31,457556,5.0,0
31,457688,9.0,0
31,458029,2.0,0
31,459762,1.0,0
31,459804,14.0,0
31,460804,5.0,0
31,463598,4.0,0
31,463816,1.0,0
31,463901,4.0,0
31,463903,3.0,0
31,464302,8.0,0
31,464333,9.0,0
31,464336,17.0,0
31,464356,13.0,0
31,464536,11.0,0
31,464906,1.0,0
31,467808,2.0,0
31,468057,4.0,0
31,468058,6.0,0
31,469643,1.0,0
31,470624,2.0,0
31,470625,5.0,0
31,470760,3.0,0
31,470762,3.0,0
31,471980,3.0,0
31,471985,2.0,0
31,472314,3.0,0
31,472645,1.0,0
31,472658,1.0,0
31,502224,1.0,0
31,502227,4.0,0
31,502230,2.0,0
31,502331,78.0,2
31,506717,2.0,0
31,507479,1.0,0
31,507870,4.0,0
31,507927,3.0,0
31,508069,1.0,0
31,510052,9.0,0
31,510054,25.0,3
31,510055,5.0,0
31,511397,9.0,0
31,513379,4.0,0
31,513853,1.0,0
31,514144,9.0,0
31,514149,8.0,0
31,514172,10.0,0
31,514242,7.0,0
31,514327,3.0,0
31,514444,2.0,0
31,514597,2.0,0
31,514729,1.0,0
31,514730,3.0,0
31,514757,2.0,0
31,517906,2.0,0
31,518091,9.0,0
31,518094,11.0,0
31,519718,5.0,0
31,521818,4.0,0
31,522383,3.0,0
31,522721,7.0,0
31,522941,2.0,0
31,525887,1.0,0
31,527757,3.0,0
31,551893,3.0,0
31,552050,1.0,0
31,554049,7.0,0
31,554144,1.0,0
31,554145,1.0,0
31,557256,7.0,0
31,557257,6.0,0
31,557285,3.0,0
31,557286,2.0,0
31,557289,1.0,0
31,557408,1.0,0
31,557810,2.0,0
31,559044,5.0,0
31,559493,24.0,3
31,559682,8.0,0
31,559870,56.0,3
31,559873,10.0,0
31,563654,5.0,0
31,564110,17.0,0
31,564272,4.0,0
31,564274,14.0,0
31,564287,4.0,0
31,564288,4.0,0
31,564533,45.0,3
31,564534,4.0,0
31,567579,3.0,0
31,567588,1.0,0
31,567623,2.0,0
31,567750,4.0,0
31,567779,1.0,0
31,567781,1.0,0
31,568133,4.0,0
31,570917,4.0,0
31,572838,4.0,0
31,574898,12.0,0
31,575863,6.0,0
31,577740,7.0,0
31,577741,17.0,0
31,577743,13.0,0
31,577745,5.0,0
31,580929,1.0,0
31,581078,8.0,0
31,581742,5.0,0
31,583975,17.775,3
31,583977,12.063,0
31,583978,8.67,0
31,584030,6.878,0
31,584103,0.452,0
31,584123,3.553,0
31,584125,4.534,0
31,586823,1.0,0
31,586911,6.0,0
31,586969,8.0,0
31,587069,20.0,3
31,589403,2.0,0
31,592801,7.0,0
31,592942,4.0,0
31,608035,8.0,0
31,617548,1.0,0
31,617763,2.0,0
31,619965,2.0,0
31,621300,29.0,3
31,622958,11.0,0
31,623317,0.811,0
31,627263,6.0,0
31,627887,2.0,0
31,633977,4.119,0
31,638240,4.0,0
31,638296,3.0,0
31,638977,30.0,3
31,638978,3.0,0
31,641042,4.0,0
31,645294,1.0,0
31,648313,12.0,0
31,651326,4.0,0
31,651525,16.0,0
31,658609,7.0,0
31,660310,3.0,0
31,660311,15.0,0
31,660312,21.0,3
31,660319,20.0,3
31,660320,13.0,0
31,660321,12.0,0
31,660323,24.0,3
31,663084,37.0,3
31,664543,5.0,0
31,668752,16.0,0
31,668753,6.0,0
31,668754,4.0,0
31,671051,5.0,0
31,671062,5.0,0
31,671066,3.0,0
31,671068,7.0,0
31,671079,10.0,0
31,671083,11.0,0
31,671084,3.0,0
31,671699,5.025,0
31,671706,13.99,0
31,671708,14.835,0
31,673415,3.0,0
31,675524,3.0,0
31,679442,31.0,3
31,679602,1.0,0
31,683721,1.0,0
31,683722,1.0,0
31,683723,2.0,0
31,686036,1.0,0
31,691945,2.0,0
31,692531,13.0,0
31,692537,9.0,0
31,696183,4.0,0
31,698642,1.0,0
31,698643,1.0,0
31,699688,12.886,0
31,699689,2.037,0
31,716241,4.0,0
31,716242,4.0,0
31,716245,1.0,0
31,716250,5.0,0
31,723184,21.0,3
31,724003,4.0,0
31,724359,2.0,0
31,724360,1.0,0
31,724498,5.0,0
31,730259,5.0,0
31,732006,1.0,0
31,736128,1.0,0
31,738219,7.0,0
31,740714,4.0,0
31,740722,4.0,0
31,740723,1.0,0
31,742735,3.0,0
31,742738,5.0,0
31,749421,11.0,0
31,749720,4.0,0
31,749729,5.0,0
31,750855,1.0,0
31,750856,3.0,0
31,751759,6.0,0
31,757888,8.0,0
31,757889,5.0,0
31,759651,3.0,0
31,759694,2.0,0
31,759697,13.0,0
31,759698,13.0,0
31,759890,6.0,0
31,759893,44.0,3
31,759894,7.0,0
31,760319,36.735,3
31,764438,1.0,0
31,765517,5.0,0
31,765518,2.0,0
31,765519,8.0,0
31,765520,2.0,0
31,767184,4.0,0
31,769314,1.0,0
31,770449,52.0,3
31,771157,3.0,0
31,788172,3.0,0
31,793345,1.0,0
31,793346,5.0,0
31,799461,1.0,0
31,800958,21.0,3
31,801217,19.0,3
31,801934,12.0,0
31,802831,5.0,0
31,802832,11.0,0
31,803101,1.0,0
31,804098,8.0,0
31,804503,10.0,0
31,804932,11.0,0
31,807493,29.0,3
31,812725,4.0,0
31,812726,6.0,0
31,812751,3.0,0
31,812769,2.0,0
31,813769,2.0,0
31,818590,1.0,0
31,819194,2.0,0
31,819227,1.039,0
31,819932,76.0,2
31,819933,3.0,0
31,819934,6.0,0
31,823245,2.0,0
31,828204,7.0,0
31,828630,21.0,3
31,828632,1.0,0
31,829658,13.0,0
31,830624,21.0,3
31,830625,10.0,0
31,830749,3.0,0
31,830797,4.0,0
31,833395,4.0,0
31,833396,5.0,0
31,838215,7.0,0
31,838216,6.0,0
31,838217,2.0,0
31,838406,1.0,0
31,838408,3.0,0
31,838844,2.0,0
31,838875,4.0,0
31,839362,140.0,2
31,839363,48.0,3
31,839367,4.0,0
31,841514,2.0,0
31,841612,2.0,0
31,841614,2.0,0
31,841841,31.0,3
31,841842,27.0,3
31,843411,2.0,0
31,843459,8.0,0
31,843585,9.0,0
31,844017,2.0,0
31,844795,2.0,0
31,847569,1.0,0
31,847859,4.0,0
31,847863,22.0,3
31,848765,15.0,0
31,849095,7.0,0
31,849098,6.0,0
31,849142,1.0,0
31,850333,16.0,0
31,850334,1.0,0
31,850388,18.255,3
31,850460,1.0,0
31,851982,4.0,0
31,852934,1.0,0
31,853195,1.0,0
31,853196,4.0,0
31,856687,2.0,0
31,858872,1.0,0
31,859966,8.0,0
31,862213,5.0,0
31,862454,8.0,0
31,864508,15.0,0
31,864510,8.0,0
31,865147,6.0,0
31,865155,6.0,0
31,866927,5.0,0
31,868529,6.0,0
31,870544,18.0,3
31,870545,11.0,0
31,870546,9.0,0
31,871421,6.0,0
31,871511,23.0,3
31,871513,37.0,3
31,871514,27.0,3
31,872306,4.0,0
31,872308,1.0,0
31,872310,2.0,0
31,875604,15.0,0
31,876223,12.0,0
31,876224,6.0,0
31,876663,22.0,3
31,877513,7.0,0
31,877514,12.0,0
31,881701,3.0,0
31,881910,3.0,0
31,881911,1.0,0
31,882624,11.0,0
31,884878,4.0,0
31,886396,1.0,0
31,886398,1.0,0
31,888763,3.0,0
31,890371,1.0,0
31,890372,4.0,0
31,890374,2.0,0
31,890375,3.0,0
31,897348,7.0,0
31,902198,6.0,0
31,902200,4.0,0
31,902202,1.0,0
31,903283,55.0,3
31,906980,2.0,0
31,907686,9.0,0
31,908741,2.0,0
31,911429,17.0,0
31,911871,10.0,0
31,911989,1.0,0
31,911990,8.0,0
31,913526,2.0,0
31,915310,3.0,0
31,916887,3.0,0
31,926958,4.0,0
31,928477,1.0,0
31,932281,2.0,0
31,938566,49.0,3
31,938567,40.0,3
31,938570,8.0,0
31,938574,15.0,0
31,938576,24.0,3
31,938659,1.0,0
31,939129,1.0,0
31,939130,4.0,0
31,939131,4.0,0
31,939207,31.0,3
31,939210,1.0,0
31,939661,35.0,3
31,939662,17.0,0
31,939663,4.0,0
31,940585,3.0,0
31,940591,2.0,0
31,940592,4.0,0
31,946671,3.0,0
31,949053,5.0,0
31,949296,3.0,0
31,949297,26.0,3
31,949299,35.0,3
31,953404,4.0,0
31,953413,1.0,0
31,953562,1.0,0
31,956011,6.0,0
31,956012,4.0,0
31,956013,3.0,0
31,956014,4.0,0
31,957096,3.0,0
31,958016,6.0,0
31,958514,1.0,0
31,962600,4.0,0
31,962601,10.0,0
31,964752,4.0,0
31,977007,6.0,0
31,979195,14.0,0
31,979196,1.0,0
31,979197,4.0,0
31,979199,8.0,0
31,985824,5.0,0
31,987768,2.0,0
31,987769,6.0,0
31,991331,7.0,0
31,996122,5.0,0
31,999545,3.0,0
31,999546,5.0,0
31,999547,4.0,0
31,1001305,1.0,0
31,1004551,2.0,0
31,1012473,23.0,3
31,1012787,2.0,0
31,1012788,2.0,0
31,1014865,6.0,0
31,1017349,13.844,0
31,1018617,2.0,0
31,1021281,2.0,0
31,1022053,1.0,0
31,1024975,9.0,0
31,1024976,1.0,0
31,1028589,2.0,0
31,1033395,11.0,0
31,1036320,1.0,0
31,1036689,8.0,0
31,1037845,5.0,0
31,1037846,2.0,0
31,1037857,37.0,3
31,1039087,1.0,0
31,1047394,8.0,0
31,1047395,4.0,0
31,1047396,10.0,0
31,1047679,5.0,0
31,1047680,2.0,0
31,1047681,6.0,0
31,1047685,8.0,0
31,1047686,5.0,0
31,1047690,7.0,0
31,1047696,1.0,0
31,1047702,3.0,0
31,1047705,4.0,0
31,1047740,3.0,0
31,1047743,28.0,3
31,1047751,7.0,0
31,1047752,12.0,0
31,1047755,27.0,3
31,1047757,1.0,0
31,1047772,25.0,3
31,1047773,22.0,3
31,1047774,3.0,0
31,1047775,8.0,0
31,1047786,5.0,0
31,1047790,39.0,3
31,1052563,35.0,3
31,1053944,2.0,0
31,1053945,2.0,0
31,1057033,5.0,0
31,1057490,2.0,0
31,1057491,8.0,0
31,1057498,15.0,0
31,1060036,21.0,3
31,1062926,2.0,0
31,1062927,13.0,0
31,1065599,3.059,0
31,1066900,49.0,3
31,1066901,8.0,0
31,1070962,6.0,0
31,1071928,16.0,0
31,1072167,2.0,0
31,1076065,15.0,0
31,1076335,10.0,0
31,1079214,2.0,0
31,1079215,4.0,0
31,1079220,5.0,0
31,1079257,11.0,0
31,1079258,3.0,0
31,1080021,4.0,0
31,1080756,2.0,0
31,1081359,4.0,0
31,1082042,12.0,0
31,1083196,1.0,0
31,1083518,1.0,0
31,1084437,1.0,0
31,1084881,19.0,3
31,1084882,2.0,0
31,1085486,1.0,0
31,1085686,15.0,0
31,1087269,1.0,0
31,1087270,5.0,0
31,1088002,6.0,0
31,1089044,20.0,3
31,1089045,11.0,0
31,1089046,20.0,3
31,1089163,5.0,0
31,1089820,1.0,0
31,1090419,1.0,0
31,1091370,6.0,0
31,1094238,4.0,0
31,1097187,14.0,0
31,1098624,28.0,3
31,1102268,14.0,0
31,1102970,10.0,0
31,1104725,13.0,0
31,1105212,23.0,3
31,1105214,2.0,0
31,1113847,3.0,0
31,1113852,4.0,0
31,1113872,2.0,0
31,1114749,10.0,0
32,103501,1.0,0
32,105576,4.0,0
32,105693,1.0,0
32,105857,2.0,0
32,106716,3.0,0
32,108786,3.0,0
32,108797,2.0,0
32,108952,1.0,0
32,111223,15.0,0
32,114778,1.0,0
32,114799,17.0,0
32,115267,5.0,0
32,115611,19.0,3
32,115720,3.0,0
32,115850,13.0,0
32,115892,9.0,0
32,115893,1.0,0
32,115894,18.0,3
32,116017,18.0,3
32,119023,1.0,0
32,119187,2.0,0
32,119193,4.0,0
32,122418,1.0,0
32,122419,2.0,0
32,123927,1.0,0
32,125430,5.0,0
32,129296,5.0,0
32,129297,1.0,0
32,129759,1.0,0
32,153267,2.0,0
32,155499,3.0,0
32,155500,13.0,0
32,155607,1.0,0
32,155610,1.0,0
32,155621,3.0,0
32,158788,9.0,0
32,158875,2.0,0
32,159242,2.0,0
32,162066,4.0,0
32,164647,4.0,0
32,165553,1.0,0
32,165594,19.0,3
32,165693,3.0,0
32,165704,3.0,0
32,165718,7.0,0
32,165988,8.0,0
32,168931,3.0,0
32,168989,1.0,0
32,172184,4.0,0
32,172343,8.0,0
32,172995,1.0,0
32,205381,6.0,0
32,207857,1.0,0
32,208384,3.0,0
32,208514,4.0,0
32,208530,7.575,0
32,209085,1.0,0
32,211203,2.0,0
32,212552,3.0,0
32,213788,4.0,0
32,214381,3.0,0
32,214859,19.0,3
32,214860,2.0,0
32,214862,1.0,0
32,215304,1.0,0
32,215327,1.0,0
32,215331,6.0,0
32,215352,19.0,3
32,215356,4.0,0
32,215468,6.0,0
32,215896,3.0,0
32,219150,3.0,0
32,220432,7.0,0
32,220435,16.0,0
32,221506,4.0,0
32,222879,10.0,0
32,222975,2.0,0
